Nom de la région,Code département,Nom de la commune,population_2016,Code INSEE
Grand Est,68,Hattstatt,814.0,68123.0
Grand Est,68,Wolfgantzen,1073.0,68379.0
Bourgogne-Franche-Comté,70,Gray,5860.0,70279.0
Bourgogne-Franche-Comté,71,Berzé-la-Ville,682.0,71032.0
Auvergne-Rhône-Alpes,74,Chamonix-Mont-Blanc,9140.0,74056.0
Auvergne-Rhône-Alpes,74,Lovagny,1331.0,74152.0
Auvergne-Rhône-Alpes,01,Cize,174.0,1106.0
Hauts-de-France,02,Dorengt,159.0,2269.0
Provence-Alpes-Côte d'Azur,04,Castellet-lès-Sausses,135.0,4042.0
Provence-Alpes-Côte d'Azur,04,La Motte-du-Caire,563.0,4134.0
Auvergne-Rhône-Alpes,07,Arcens,377.0,7012.0
Auvergne-Rhône-Alpes,07,Peaugres,2125.0,7172.0
Grand Est,08,Élan,77.0,8152.0
Grand Est,08,Hagnicourt,82.0,8205.0
Occitanie,11,Lasbordes,823.0,11192.0
Normandie,14,Courcy,144.0,14190.0
Centre-Val de Loire,18,Le Pondy,148.0,18183.0
Bourgogne-Franche-Comté,21,Frôlois,172.0,21288.0
Bourgogne-Franche-Comté,21,Longecourt-en-Plaine,1248.0,21353.0
Nouvelle-Aquitaine,23,Saint-Priest-la-Plaine,266.0,23236.0
Auvergne-Rhône-Alpes,26,Triors,571.0,26355.0
Auvergne-Rhône-Alpes,26,Vassieux-en-Vercors,326.0,26364.0
Normandie,27,Champigny-la-Futelaye,288.0,27144.0
Île-de-France,77,Chauffry,1038.0,77106.0
Île-de-France,78,Rennemoulin,112.0,78518.0
Hauts-de-France,80,Beuvraignes,865.0,80101.0
Hauts-de-France,80,Dancourt-Popincourt,153.0,80233.0
Occitanie,82,Lizac,519.0,82099.0
Pays de la Loire,85,Saint-Sulpice-en-Pareds,439.0,85271.0
Île-de-France,91,Chilly-Mazarin,20311.0,91161.0
Île-de-France,77,Lieusaint,13505.0,77251.0
Nouvelle-Aquitaine,79,Sansais,801.0,79304.0
Hauts-de-France,80,Marcelcave,1210.0,80507.0
Occitanie,81,Saint-Jean-de-Marcel,376.0,81254.0
Nouvelle-Aquitaine,86,Châtellerault,32887.0,86066.0
Île-de-France,92,Nanterre,96321.0,92050.0
Île-de-France,93,Saint-Denis,112309.0,93066.0
Auvergne-Rhône-Alpes,01,Artemare,1248.0,1022.0
Auvergne-Rhône-Alpes,01,Injoux-Génissiat,1181.0,1189.0
Auvergne-Rhône-Alpes,01,Thézillieu,303.0,1417.0
Auvergne-Rhône-Alpes,03,Bagneux,321.0,3015.0
Auvergne-Rhône-Alpes,03,Franchesse,477.0,3117.0
Provence-Alpes-Côte d'Azur,06,Spéracèdes,1357.0,6137.0
Grand Est,08,Cauroy,193.0,8092.0
Grand Est,08,Chaumont-Porcien,489.0,8113.0
Grand Est,08,Vaux-Montreuil,110.0,8467.0
Occitanie,09,Sorgeat,85.0,9298.0
Occitanie,11,Bize-Minervois,1200.0,11041.0
Occitanie,12,Brommat,657.0,12036.0
Normandie,14,Le Marais-la-Chapelle,110.0,14402.0
Nouvelle-Aquitaine,17,Moëze,564.0,17237.0
Nouvelle-Aquitaine,17,Saint-Genis-de-Saintonge,1301.0,17331.0
Bourgogne-Franche-Comté,25,Glay,347.0,25274.0
Auvergne-Rhône-Alpes,26,Beaumont-Monteux,1321.0,26038.0
Bretagne,29,Le Conquet,2737.0,29040.0
Grand Est,57,Francaltroff,777.0,57232.0
Grand Est,57,Porcelette,2558.0,57550.0
Grand Est,57,Saint-Jean-Kourtzerode,726.0,57614.0
Hauts-de-France,59,Nieurlet,964.0,59433.0
Hauts-de-France,62,Bernieulles,186.0,62116.0
Hauts-de-France,62,Récourt,216.0,62697.0
Auvergne-Rhône-Alpes,63,Combrailles,221.0,63115.0
Nouvelle-Aquitaine,64,Montaner,449.0,64398.0
Occitanie,65,Fréchet-Aure,13.0,65180.0
Grand Est,67,Schaeffersheim,856.0,67438.0
Grand Est,68,Michelbach-le-Haut,620.0,68208.0
Pays de la Loire,72,Voivres-lès-le-Mans,1389.0,72381.0
Auvergne-Rhône-Alpes,73,Coise-Saint-Jean-Pied-Gauthier,1257.0,73089.0
Normandie,27,Martainville,485.0,27393.0
Occitanie,30,Mandagout,410.0,30154.0
Occitanie,32,Ségos,242.0,32424.0
Auvergne-Rhône-Alpes,38,Chirens,2378.0,38105.0
Bourgogne-Franche-Comté,39,Patornay,145.0,39408.0
Grand Est,51,Chaltrait,61.0,51110.0
Occitanie,65,Sarniguet,257.0,65406.0
Bretagne,22,Plouha,4582.0,22222.0
Bretagne,29,Lanmeur,2260.0,29113.0
Auvergne-Rhône-Alpes,63,Espirat,405.0,63154.0
Hauts-de-France,62,Béthune,25753.0,62119.0
Bourgogne-Franche-Comté,70,Courcuire,134.0,70181.0
Normandie,50,Cametours,435.0,50093.0
Île-de-France,95,Moussy,134.0,95438.0
Grand Est,57,Laumesfeld,277.0,57387.0
Bourgogne-Franche-Comté,58,Decize,5730.0,58095.0
Bourgogne-Franche-Comté,71,Saint-Usuge,1352.0,71484.0
Occitanie,32,Lasserade,211.0,32199.0
Bretagne,35,Bains-sur-Oust,3580.0,35013.0
Auvergne-Rhône-Alpes,38,Beaufin,20.0,38031.0
Auvergne-Rhône-Alpes,38,Susville,1324.0,38499.0
Centre-Val de Loire,41,Santenay,301.0,41234.0
Pays de la Loire,49,Les Bois d'Anjou,2704.0,49138.0
Grand Est,51,Heiltz-l'Évêque,307.0,51290.0
Grand Est,51,Lisse-en-Champagne,124.0,51325.0
Grand Est,52,Romain-sur-Meuse,115.0,52433.0
Grand Est,55,Fains-Véel,2224.0,55186.0
Grand Est,55,Vaucouleurs,1969.0,55533.0
Bourgogne-Franche-Comté,58,Achun,162.0,58001.0
Bourgogne-Franche-Comté,58,Chazeuil,63.0,58070.0
Hauts-de-France,60,Avrigny,375.0,60036.0
Normandie,61,Berd'huis,1127.0,61043.0
Hauts-de-France,62,Huclier,135.0,62462.0
Hauts-de-France,62,Outreau,13874.0,62643.0
Nouvelle-Aquitaine,64,Halsou,590.0,64255.0
Nouvelle-Aquitaine,64,Mouhous,56.0,64408.0
Grand Est,67,Siegen,521.0,67466.0
Grand Est,68,Levoncourt,246.0,68181.0
Grand Est,68,Obersaasheim,1042.0,68246.0
Bourgogne-Franche-Comté,71,Leynes,539.0,71258.0
Auvergne-Rhône-Alpes,73,La Thuile,337.0,73294.0
Hauts-de-France,02,La Croix-sur-Ourcq,110.0,2241.0
Hauts-de-France,02,Marigny-en-Orxois,489.0,2465.0
Hauts-de-France,02,Pontru,266.0,2614.0
Auvergne-Rhône-Alpes,03,Arpheuilles-Saint-Priest,363.0,3007.0
Provence-Alpes-Côte d'Azur,04,Vergons,112.0,4236.0
Occitanie,09,Malléon,69.0,9179.0
Occitanie,12,Goutrens,530.0,12111.0
Provence-Alpes-Côte d'Azur,13,Châteauneuf-le-Rouge,2221.0,13025.0
Nouvelle-Aquitaine,16,Bazac,153.0,16034.0
Nouvelle-Aquitaine,17,Agudelle,138.0,17002.0
Bourgogne-Franche-Comté,21,Riel-les-Eaux,95.0,21524.0
Nouvelle-Aquitaine,23,La Brionne,448.0,23033.0
Nouvelle-Aquitaine,24,Neuvic,3650.0,24309.0
Nouvelle-Aquitaine,24,Paussac-et-Saint-Vivien,466.0,24319.0
Bourgogne-Franche-Comté,25,Remoray-Boujeons,440.0,25486.0
Auvergne-Rhône-Alpes,26,Pommerol,16.0,26245.0
Normandie,27,Le Cormier,419.0,27171.0
Île-de-France,77,Fouju,589.0,77195.0
Nouvelle-Aquitaine,79,La Chapelle-Bertrand,494.0,79071.0
Nouvelle-Aquitaine,79,Loubigné,166.0,79153.0
Pays de la Loire,85,Moreilles,409.0,85149.0
Pays de la Loire,85,Saint-Jean-de-Monts,8847.0,85234.0
Grand Est,88,Godoncourt,135.0,88208.0
Grand Est,88,Maroncourt,11.0,88288.0
Pays de la Loire,53,Saint-Georges-le-Fléchard,430.0,53220.0
Normandie,27,Beaumontel,680.0,27050.0
Provence-Alpes-Côte d'Azur,06,La Colle-sur-Loup,8019.0,6044.0
Hauts-de-France,02,Ribeauville,66.0,2647.0
Auvergne-Rhône-Alpes,73,Nances,489.0,73184.0
Grand Est,55,Badonvilliers-Gérauvilliers,143.0,55026.0
Auvergne-Rhône-Alpes,03,Périgny,458.0,3205.0
Bretagne,29,Le Ponthou,177.0,29219.0
Nouvelle-Aquitaine,16,Eymouthiers,308.0,16135.0
Grand Est,67,Dalhunden,1128.0,67082.0
Bourgogne-Franche-Comté,71,Saint-Jean-de-Vaux,418.0,71430.0
Centre-Val de Loire,45,Courcy-aux-Loges,438.0,45111.0
Bourgogne-Franche-Comté,25,Amondans,92.0,25017.0
Hauts-de-France,02,Le Hérie-la-Viéville,354.0,2379.0
Hauts-de-France,02,Mont-Saint-Jean,73.0,2522.0
Grand Est,08,Chagny,194.0,8095.0
Occitanie,09,Saint-Amans,47.0,9255.0
Grand Est,10,Chaserey,55.0,10087.0
Grand Est,10,Lesmont,315.0,10193.0
Occitanie,11,Hounoux,141.0,11173.0
Occitanie,11,Salsigne,400.0,11372.0
Occitanie,12,Cassagnes-Bégonhès,942.0,12057.0
Nouvelle-Aquitaine,16,Bouteville,329.0,16057.0
Bourgogne-Franche-Comté,21,Meursanges,565.0,21411.0
Bourgogne-Franche-Comté,25,L' Hôpital-du-Grosbois,604.0,25305.0
Bourgogne-Franche-Comté,25,Pontarlier,18088.0,25462.0
Bretagne,29,Bourg-Blanc,3608.0,29015.0
Bretagne,29,Guilvinec,2753.0,29072.0
Bretagne,29,Loctudy,4159.0,29135.0
Occitanie,30,Bernis,3392.0,30036.0
Occitanie,30,Cabrières,1640.0,30057.0
Bretagne,35,Tinténiac,3722.0,35337.0
Centre-Val de Loire,37,Barrou,494.0,37019.0
Centre-Val de Loire,37,Huismes,1549.0,37118.0
Centre-Val de Loire,37,Neuvy-le-Roi,1144.0,37170.0
Auvergne-Rhône-Alpes,38,Laval,1023.0,38206.0
Nouvelle-Aquitaine,40,Bordères-et-Lamensans,367.0,40049.0
Nouvelle-Aquitaine,40,Carcarès-Sainte-Croix,516.0,40066.0
Centre-Val de Loire,41,Rougeou,156.0,41195.0
Pays de la Loire,44,Marsac-sur-Don,1520.0,44091.0
Occitanie,46,Saint-Germain-du-Bel-Air,580.0,46267.0
Grand Est,88,Ramonchamp,2145.0,88369.0
Grand Est,88,Viocourt,161.0,88514.0
Bourgogne-Franche-Comté,89,Fontenoy,305.0,89179.0
Île-de-France,91,La Norville,4135.0,91457.0
Provence-Alpes-Côte d'Azur,05,Aspres-lès-Corps,111.0,5009.0
Normandie,14,Épinay-sur-Odon,636.0,14241.0
Nouvelle-Aquitaine,16,Courlac,53.0,16112.0
Nouvelle-Aquitaine,17,Saint-Savinien,2528.0,17397.0
Nouvelle-Aquitaine,19,Champagnac-la-Prune,168.0,19040.0
Nouvelle-Aquitaine,23,Saint-Dizier-Leyrenne,800.0,23189.0
Nouvelle-Aquitaine,23,Sardent,801.0,23168.0
Nouvelle-Aquitaine,24,Laveyssière,140.0,24233.0
Bourgogne-Franche-Comté,25,Cademène,75.0,25106.0
Bourgogne-Franche-Comté,25,Flagey,160.0,25241.0
Grand Est,57,Achain,85.0,57004.0
Grand Est,57,Nousseviller-Saint-Nabor,1222.0,57514.0
Hauts-de-France,59,Capelle,159.0,59127.0
Hauts-de-France,60,Blargies,544.0,60076.0
Hauts-de-France,60,Bouillancy,393.0,60091.0
Hauts-de-France,60,Chaumont-en-Vexin,3277.0,60143.0
Occitanie,65,Antichan,34.0,65014.0
Occitanie,65,Barrancoueu,33.0,65066.0
Grand Est,68,Bettlach,326.0,68034.0
Auvergne-Rhône-Alpes,69,Meyzieu,33351.0,69282.0
Bourgogne-Franche-Comté,70,Corravillers,192.0,70176.0
Bourgogne-Franche-Comté,71,Mont,202.0,71301.0
Bourgogne-Franche-Comté,71,Saint-Didier-sur-Arroux,240.0,71407.0
Pays de la Loire,72,La Ferté-Bernard,9189.0,72132.0
Pays de la Loire,72,Marolles-lès-Saint-Calais,282.0,72190.0
Pays de la Loire,72,Melleray,448.0,72193.0
Auvergne-Rhône-Alpes,74,Challonges,535.0,74055.0
Normandie,76,Clères,1382.0,76179.0
Normandie,27,Portes,272.0,27472.0
Centre-Val de Loire,28,Combres,570.0,28105.0
Occitanie,30,Fourques,2941.0,30117.0
Occitanie,31,Le Pin-Murelet,177.0,31419.0
Occitanie,32,Ricourt,68.0,32342.0
Nouvelle-Aquitaine,33,Beautiran,2257.0,33037.0
Bretagne,35,Crevin,2804.0,35090.0
Auvergne-Rhône-Alpes,38,Cour-et-Buis,870.0,38134.0
Auvergne-Rhône-Alpes,38,Saint-Alban-de-Roche,1975.0,38352.0
Auvergne-Rhône-Alpes,38,Saint-Nicolas-de-Macherin,957.0,38432.0
Bourgogne-Franche-Comté,39,Mont-sur-Monnet,254.0,39366.0
Nouvelle-Aquitaine,40,Angoumé,290.0,40003.0
Pays de la Loire,44,Lusanger,1053.0,44086.0
Nouvelle-Aquitaine,47,Bouglon,628.0,47034.0
Normandie,50,Rocheville,634.0,50435.0
Grand Est,51,Chambrecy,155.0,51111.0
Grand Est,51,Saint-Eulien,465.0,51478.0
Grand Est,52,Montot-sur-Rognon,131.0,52335.0
Normandie,76,Saint-Pierre-en-Val,1129.0,76638.0
Île-de-France,77,Chamigny,1438.0,77078.0
Île-de-France,78,Toussus-le-Noble,1219.0,78620.0
Hauts-de-France,80,Saint-Maxent,389.0,80710.0
Occitanie,81,Taïx,469.0,81291.0
Occitanie,81,Tonnac,118.0,81300.0
Occitanie,82,Monclar-de-Quercy,1976.0,82115.0
Nouvelle-Aquitaine,86,Saint-Gervais-les-Trois-Clochers,1339.0,86224.0
Bourgogne-Franche-Comté,89,Foissy-sur-Vanne,342.0,89171.0
Occitanie,32,Espas,123.0,32125.0
Centre-Val de Loire,36,Bretagne,156.0,36024.0
Bourgogne-Franche-Comté,39,Chatelay,111.0,39117.0
Auvergne-Rhône-Alpes,42,Sainte-Croix-en-Jarez,472.0,42210.0
Pays de la Loire,44,Erbray,3060.0,44054.0
Occitanie,46,Caillac,625.0,46044.0
Pays de la Loire,49,Bécon-les-Granits,2939.0,49026.0
Normandie,50,Le Grand-Celland,594.0,50217.0
Grand Est,54,Essey-la-Côte,82.0,54183.0
Auvergne-Rhône-Alpes,01,Bénonces,298.0,1037.0
Auvergne-Rhône-Alpes,01,Jasseron,1814.0,1195.0
Hauts-de-France,02,Clastres,656.0,2199.0
Hauts-de-France,02,Prémontré,664.0,2619.0
Grand Est,10,Saint-Benoît-sur-Seine,411.0,10336.0
Occitanie,11,Rivel,198.0,11316.0
Auvergne-Rhône-Alpes,15,Saint-Antoine,113.0,15172.0
Centre-Val de Loire,18,Saligny-le-Vif,185.0,18239.0
Bourgogne-Franche-Comté,21,Argilly,522.0,21022.0
Bourgogne-Franche-Comté,21,Censerey,176.0,21124.0
Bourgogne-Franche-Comté,21,Chassey,91.0,21151.0
Bourgogne-Franche-Comté,21,Veuvey-sur-Ouche,208.0,21673.0
Nouvelle-Aquitaine,24,Eygurande-et-Gardedeuil,405.0,24165.0
Bourgogne-Franche-Comté,25,Chantrans,413.0,25120.0
Bourgogne-Franche-Comté,25,Vorges-les-Pins,608.0,25631.0
Grand Est,57,Bezange-la-Petite,95.0,57077.0
Hauts-de-France,62,Bezinghem,365.0,62127.0
Hauts-de-France,62,Quiéry-la-Motte,748.0,62680.0
Hauts-de-France,62,Renty,666.0,62704.0
Nouvelle-Aquitaine,64,Goès,637.0,64245.0
Occitanie,66,Trouillas,2051.0,66217.0
Grand Est,67,Dinsheim-sur-Bruche,1466.0,67098.0
Grand Est,67,Gungwiller,286.0,67178.0
Grand Est,67,Mollkirch,953.0,67299.0
Bourgogne-Franche-Comté,70,Germigney,170.0,70265.0
Bourgogne-Franche-Comté,71,Cronat,559.0,71155.0
Bourgogne-Franche-Comté,71,Dracy-lès-Couches,155.0,71183.0
Bourgogne-Franche-Comté,71,Morlet,69.0,71322.0
Pays de la Loire,72,Arnage,5471.0,72008.0
Hauts-de-France,80,Folleville,149.0,80321.0
Pays de la Loire,85,Maillezais,984.0,85133.0
Nouvelle-Aquitaine,86,Cherves,606.0,86073.0
Nouvelle-Aquitaine,86,Moncontour,999.0,86161.0
Bourgogne-Franche-Comté,89,Thorigny-sur-Oreuse,1518.0,89414.0
Centre-Val de Loire,28,La Chapelle-Forainvilliers,206.0,28076.0
Occitanie,31,Saint-Pé-d'Ardet,147.0,31509.0
Auvergne-Rhône-Alpes,15,Madic,217.0,15111.0
Nouvelle-Aquitaine,16,Saint-Germain-de-Montbron,501.0,16323.0
Centre-Val de Loire,18,Chezal-Benoît,849.0,18065.0
Bourgogne-Franche-Comté,21,Genlis,5445.0,21292.0
Bourgogne-Franche-Comté,21,Labruyère,231.0,21333.0
Nouvelle-Aquitaine,24,Dussac,408.0,24158.0
Bourgogne-Franche-Comté,25,La Chaux,537.0,25139.0
Grand Est,55,Maxey-sur-Vaise,307.0,55328.0
Grand Est,57,Luttange,912.0,57426.0
Bourgogne-Franche-Comté,58,Alluy,397.0,58004.0
Hauts-de-France,60,Avricourt,256.0,60035.0
Hauts-de-France,62,Sombrin,246.0,62798.0
Bourgogne-Franche-Comté,71,Chambilly,518.0,71077.0
Bourgogne-Franche-Comté,71,Farges-lès-Chalon,786.0,71194.0
Bourgogne-Franche-Comté,71,Sainte-Hélène,529.0,71426.0
Pays de la Loire,72,Sainte-Sabine-sur-Longève,785.0,72319.0
Normandie,27,La Neuve-Lyre,578.0,27431.0
Bretagne,29,Pont-de-Buis-lès-Quimerch,4068.0,29302.0
Occitanie,31,Escoulis,81.0,31591.0
Auvergne-Rhône-Alpes,38,Faverges-de-la-Tour,1430.0,38162.0
Bourgogne-Franche-Comté,39,Saint-Pierre,360.0,39494.0
Nouvelle-Aquitaine,47,Fongrave,643.0,47099.0
Grand Est,54,Leménil-Mitry,3.0,54310.0
Normandie,76,Villers-sous-Foucarmont,198.0,76744.0
Île-de-France,77,Ormesson,253.0,77348.0
Nouvelle-Aquitaine,79,Brioux-sur-Boutonne,1541.0,79057.0
Provence-Alpes-Côte d'Azur,83,Pourcieux,1588.0,83096.0
Provence-Alpes-Côte d'Azur,83,Solliès-Toucas,5849.0,83131.0
Grand Est,88,Damas-et-Bettegney,376.0,88122.0
Île-de-France,95,Arnouville,14478.0,95019.0
Grand Est,55,Courouvre,35.0,55129.0
Grand Est,57,Henridorff,709.0,57315.0
Grand Est,57,Lessy,778.0,57396.0
Hauts-de-France,59,Lesquin,7981.0,59343.0
Hauts-de-France,59,Leval,2477.0,59344.0
Hauts-de-France,60,Nampcel,320.0,60445.0
Normandie,61,Champsecret,919.0,61091.0
Hauts-de-France,62,Enquin-lez-Guinegatte,1637.0,62295.0
Auvergne-Rhône-Alpes,63,Églisolles,262.0,63147.0
Nouvelle-Aquitaine,64,Cette-Eygun,74.0,64185.0
Grand Est,67,Erckartswiller,305.0,67126.0
Auvergne-Rhône-Alpes,69,Pontcharra-sur-Turdine,2740.0,69157.0
Pays de la Loire,72,Arthezé,416.0,72009.0
Normandie,76,Frichemesnil,430.0,76290.0
Centre-Val de Loire,28,Bazoches-les-Hautes,323.0,28029.0
Bretagne,29,Locmélar,478.0,29131.0
Occitanie,31,Cassagnabère-Tournas,460.0,31109.0
Occitanie,32,Louslitges,74.0,32217.0
Occitanie,34,Saint-Privat,414.0,34286.0
Bretagne,35,Saint-Just,1096.0,35285.0
Auvergne-Rhône-Alpes,38,Auberives-en-Royans,399.0,38018.0
Centre-Val de Loire,41,Mur-de-Sologne,1530.0,41157.0
Auvergne-Rhône-Alpes,43,Chassignolles,65.0,43064.0
Pays de la Loire,44,Donges,8064.0,44052.0
Nouvelle-Aquitaine,47,Montpezat,616.0,47190.0
Nouvelle-Aquitaine,47,Pompogne,224.0,47208.0
Normandie,50,Guéhébert,125.0,50223.0
Grand Est,51,Cuchery,417.0,51199.0
Grand Est,52,Rangecourt,65.0,52416.0
Grand Est,52,Rolampont,1547.0,52432.0
Grand Est,54,Bures,65.0,54106.0
Auvergne-Rhône-Alpes,01,Saint-Genis-sur-Menthon,481.0,1355.0
Hauts-de-France,02,Flavy-le-Martel,1713.0,2315.0
Auvergne-Rhône-Alpes,07,Saint-Martin-de-Valamas,1169.0,7269.0
Occitanie,09,Bélesta,1072.0,9047.0
Normandie,14,Saint-Denis-de-Méré,849.0,14572.0
Nouvelle-Aquitaine,16,Mérignac,775.0,16216.0
Nouvelle-Aquitaine,17,Boscamnant,387.0,17055.0
Bourgogne-Franche-Comté,21,Grignon,233.0,21308.0
Bourgogne-Franche-Comté,21,Vougeot,181.0,21716.0
Nouvelle-Aquitaine,24,Le Bourdeix,234.0,24056.0
Auvergne-Rhône-Alpes,26,Bouvières,151.0,26060.0
Île-de-France,77,Thorigny-sur-Marne,9718.0,77464.0
Nouvelle-Aquitaine,79,Priaires,119.0,79219.0
Hauts-de-France,80,Cartigny,773.0,80177.0
Hauts-de-France,80,Crécy-en-Ponthieu,1497.0,80222.0
Hauts-de-France,80,Marquivillers,188.0,80517.0
Occitanie,82,Molières,1194.0,82113.0
Grand Est,88,Rehaincourt,362.0,88379.0
Martinique,972,Les Trois-Îlets,7621.0,972231.0
Normandie,61,Craménil,160.0,61137.0
Normandie,61,Pointel,384.0,61332.0
Hauts-de-France,62,Wail,272.0,62868.0
Auvergne-Rhône-Alpes,63,Beurières,309.0,63039.0
Occitanie,66,Marquixanes,548.0,66103.0
Grand Est,67,Menchhoffen,614.0,67289.0
Grand Est,67,Souffelweyersheim,7923.0,67471.0
Auvergne-Rhône-Alpes,73,Saint-Julien-Mont-Denis,1671.0,73250.0
Centre-Val de Loire,28,Thiville,348.0,28389.0
Occitanie,32,Lartigue,184.0,32198.0
Bretagne,35,Cintré,2319.0,35080.0
Centre-Val de Loire,36,Obterre,199.0,36145.0
Centre-Val de Loire,37,Chemillé-sur-Indrois,231.0,37069.0
Auvergne-Rhône-Alpes,42,Saint-Just-en-Bas,294.0,42247.0
Auvergne-Rhône-Alpes,42,La Valla-en-Gier,1049.0,42322.0
Pays de la Loire,44,Vair-sur-Loire,4720.0,44163.0
Centre-Val de Loire,45,Thimory,758.0,45321.0
Nouvelle-Aquitaine,47,Dausse,522.0,47079.0
Pays de la Loire,49,Segré-en-Anjou Bleu,18452.0,49331.0
Normandie,50,Saint-Vaast-la-Hougue,1819.0,50562.0
Grand Est,51,Romery,160.0,51465.0
Grand Est,51,Villers-en-Argonne,235.0,51632.0
Pays de la Loire,53,Saint-Fort,1708.0,53215.0
Grand Est,54,Lay-Saint-Christophe,2536.0,54305.0
Île-de-France,77,Bailly-Romainvilliers,7625.0,77018.0
Nouvelle-Aquitaine,79,Saurais,196.0,79306.0
Hauts-de-France,80,Dargnies,1288.0,80235.0
Nouvelle-Aquitaine,86,Paizay-le-Sec,482.0,86187.0
Grand Est,55,Mouzay,725.0,55364.0
Bourgogne-Franche-Comté,58,Limon,156.0,58143.0
Normandie,61,Le Ménil-Scelleur,95.0,61271.0
Normandie,61,Saint-Ouen-sur-Iton,868.0,61440.0
Hauts-de-France,62,Le Ponchel,206.0,62665.0
Hauts-de-France,62,Tardinghen,154.0,62806.0
Auvergne-Rhône-Alpes,63,Beauregard-l'Évêque,1499.0,63034.0
Auvergne-Rhône-Alpes,63,Saint-Sylvestre-Pragoulin,1096.0,63400.0
Nouvelle-Aquitaine,64,Escurès,151.0,64210.0
Nouvelle-Aquitaine,64,Larrau,202.0,64316.0
Occitanie,65,Marquerie,81.0,65298.0
Grand Est,68,Lutterbach,6468.0,68195.0
Bourgogne-Franche-Comté,70,Rigny,605.0,70446.0
Bourgogne-Franche-Comté,71,Cortambert,241.0,71146.0
Auvergne-Rhône-Alpes,01,Saint-Éloi,458.0,1349.0
Hauts-de-France,02,Margival,375.0,2464.0
Hauts-de-France,02,Pargnan,77.0,2588.0
Auvergne-Rhône-Alpes,03,Rocles,382.0,3214.0
Provence-Alpes-Côte d'Azur,04,Sainte-Croix-à-Lauze,87.0,4175.0
Provence-Alpes-Côte d'Azur,04,Soleilhas,115.0,4210.0
Provence-Alpes-Côte d'Azur,05,Le Monêtier-les-Bains,1063.0,5079.0
Provence-Alpes-Côte d'Azur,05,Tallard,2221.0,5170.0
Grand Est,10,Davrey,250.0,10122.0
Occitanie,11,Puichéric,1198.0,11301.0
Nouvelle-Aquitaine,16,Anais,602.0,16011.0
Nouvelle-Aquitaine,17,Saint-Saturnin-du-Bois,891.0,17394.0
Nouvelle-Aquitaine,24,Carsac-de-Gurson,198.0,24083.0
Normandie,27,Drucourt,625.0,27207.0
Normandie,27,Ferrières-Saint-Hilaire,424.0,27239.0
Centre-Val de Loire,28,Garancières-en-Drouais,279.0,28170.0
Occitanie,30,Saint-André-de-Roquepertuis,611.0,30230.0
Occitanie,32,Gondrin,1223.0,32149.0
Occitanie,32,Ornézan,240.0,32302.0
Nouvelle-Aquitaine,33,Saint-Seurin-sur-l'Isle,3217.0,33478.0
Occitanie,34,Ganges,4077.0,34111.0
Bretagne,35,Le Theil-de-Bretagne,1785.0,35333.0
Auvergne-Rhône-Alpes,38,Vinay,4289.0,38559.0
Centre-Val de Loire,41,Thoury,429.0,41260.0
Nouvelle-Aquitaine,47,Layrac,3661.0,47145.0
Normandie,50,Lieusaint,433.0,50270.0
Grand Est,51,Nuisement-sur-Coole,361.0,51409.0
Grand Est,52,Baudrecourt,94.0,52039.0
Grand Est,52,Clefmont,182.0,52132.0
Normandie,76,Petit-Couronne,8874.0,76497.0
Île-de-France,77,Poligny,819.0,77370.0
Île-de-France,77,Saint-Ouen-en-Brie,857.0,77428.0
Île-de-France,78,Évecquemont,798.0,78227.0
Hauts-de-France,80,Raincheval,293.0,80659.0
Occitanie,81,Saint-Cirgue,213.0,81247.0
Provence-Alpes-Côte d'Azur,83,Châteauvieux,87.0,83040.0
Provence-Alpes-Côte d'Azur,84,Villedieu,534.0,84146.0
Nouvelle-Aquitaine,86,Persac,789.0,86190.0
Nouvelle-Aquitaine,87,Saint-Amand-Magnazeix,537.0,87133.0
Bourgogne-Franche-Comté,89,Beugnon,328.0,89041.0
Bretagne,29,Pont-Croix,1614.0,29218.0
Bretagne,35,Baguer-Morvan,1732.0,35009.0
Centre-Val de Loire,36,Saint-Valentin,291.0,36209.0
Auvergne-Rhône-Alpes,38,Beaulieu,646.0,38033.0
Auvergne-Rhône-Alpes,38,Les Éparres,1019.0,38156.0
Auvergne-Rhône-Alpes,38,La Motte-d'Aveillans,1747.0,38265.0
Bourgogne-Franche-Comté,39,La Ferté,195.0,39223.0
Bourgogne-Franche-Comté,39,Villards-d'Héria,431.0,39561.0
Nouvelle-Aquitaine,40,Lourquen,181.0,40160.0
Auvergne-Rhône-Alpes,42,Saint-Hilaire-Cusson-la-Valmitte,339.0,42235.0
Auvergne-Rhône-Alpes,43,Ouides,57.0,43145.0
Occitanie,46,Crayssac,782.0,46080.0
Occitanie,48,Les Salces,102.0,48187.0
Grand Est,52,Brethenay,370.0,52072.0
Hauts-de-France,02,Berrieux,191.0,2072.0
Auvergne-Rhône-Alpes,03,Colombier,350.0,3081.0
Provence-Alpes-Côte d'Azur,06,Châteauneuf-Villevieille,931.0,6039.0
Grand Est,10,Poligny,67.0,10294.0
Grand Est,10,Trancault,187.0,10383.0
Occitanie,11,Port-la-Nouvelle,5670.0,11266.0
Normandie,14,Fleury-sur-Orne,4904.0,14271.0
Bretagne,22,Lanvallay,4263.0,22118.0
Nouvelle-Aquitaine,24,Lamothe-Montravel,1341.0,24226.0
Bourgogne-Franche-Comté,25,Pelousey,1538.0,25448.0
